QueryID,Query,Actual Count,Estimated Count,Abs Diff,Exec Time (s),CPU Time (ns),Peak Mem (bytes)
22686,"select subq_0.c0 as c0, subq_0.c1 as c1, subq_0.c3 as c2 from (select ref_0.cr_return_amt_inc_tax as c0, ref_0.cr_return_ship_cost as c1, 68 as c2, ref_0.cr_returning_addr_sk as c3 from main.catalog_returns as ref_0 where (ref_0.cr_reason_sk is NULL) or (ref_0.cr_order_number is NULL) limit 66) as subq_0 where (subq_0.c3 is NULL) or ((subq_0.c0 is not NULL) and (subq_0.c3 is NULL)) limit 71",0,71,71,0.129227438,580435867,0
22703,"select (select cd_purchase_estimate from main.customer_demographics limit 1 offset 4) as c0, cast(nullif(ref_0.cr_net_loss, ref_0.cr_returning_hdemo_sk) as INTEGER) as c1 from main.catalog_returns as ref_0 where ref_0.cr_item_sk is NULL limit 94",0,94,94,0.357313614,700842588,0
22734,"select subq_0.c2 as c0, subq_0.c0 as c1, subq_0.c5 as c2, subq_0.c3 as c3, subq_0.c3 as c4, subq_0.c1 as c5, subq_0.c4 as c6, subq_0.c6 as c7, subq_0.c1 as c8, subq_0.c2 as c9 from (select ref_0.ss_net_paid_inc_tax as c0, ref_0.ss_sold_time_sk as c1, ref_0.ss_hdemo_sk as c2, ref_0.ss_addr_sk as c3, ref_0.ss_wholesale_cost as c4, ref_0.ss_item_sk as c5, ref_0.ss_ext_sales_price as c6 from main.store_sales as ref_0 where ref_0.ss_net_paid_inc_tax is NULL limit 123) as subq_0 where subq_0.c2 is NULL limit 149",70,149,79,15.43121381,1504376314,0
22746,"select case when subq_0.c1 is NULL then subq_0.c1 else subq_0.c1 end as c0, subq_0.c2 as c1, subq_0.c2 as c2, subq_0.c0 as c3, subq_0.c1 as c4, subq_0.c1 as c5, subq_0.c1 as c6, subq_0.c0 as c7 from (select ref_0.d_fy_week_seq as c0, 28 as c1, ref_0.d_same_day_lq as c2 from main.date_dim as ref_0 left join main.customer_address as ref_1 on (ref_0.d_day_name = ref_1.ca_address_id ) where (98 is not NULL) and (61 is NULL)) as subq_0 where subq_0.c2 is not NULL limit 85",0,85,85,10.214260447,1266459050,335552512
22890,"select ref_0.cs_bill_cdemo_sk as c0, ref_0.cs_bill_cdemo_sk as c1 from main.catalog_sales as ref_0 where cast(coalesce(ref_0.cs_order_number, ref_0.cs_ship_addr_sk) as INTEGER) is NULL limit 68",0,68,68,15.528946077,15096428823,0
22988,select ref_0.ca_street_number as c0 from main.customer_address as ref_0 where (ref_0.ca_street_name is NULL) and (39 is NULL) limit 86,0,86,86,0.109912981,58749343,0
23418,"select ref_0.d_fy_year as c0, ref_0.d_current_month as c1, ref_0.d_quarter_name as c2, ref_0.d_day_name as c3, ref_0.d_fy_year as c4, ref_0.d_last_dom as c5, ref_0.d_last_dom as c6, ref_0.d_current_year as c7, ref_0.d_same_day_ly as c8 from main.date_dim as ref_0 where ref_0.d_year is NULL limit 92",0,92,92,0.081502452,23859072,0
23463,"select subq_0.c0 as c0, case when subq_0.c0 is not NULL then subq_0.c0 else subq_0.c0 end as c1 from (select ref_0.d_weekend as c0, ref_0.d_fy_year as c1, ref_0.d_dom as c2 from main.date_dim as ref_0 where ref_0.d_last_dom is NULL) as subq_0 where subq_0.c2 is not NULL limit 105",0,105,105,0.066472562,14581152,0
23735,"select ref_0.cc_division as c0, ref_0.cc_mkt_id as c1, ref_0.cc_mkt_id as c2, ref_0.cc_street_type as c3, ref_0.cc_division_name as c4, ref_0.cc_division as c5, ref_0.cc_suite_number as c6, (select c_current_cdemo_sk from main.customer limit 1 offset 6) as c7, ref_0.cc_street_number as c8, ref_0.cc_state as c9, ref_0.cc_class as c10, ref_0.cc_gmt_offset as c11, ref_0.cc_sq_ft as c12, ref_0.cc_country as c13 from main.call_center as ref_0 where ref_0.cc_market_manager is NULL limit 124",0,124,124,0.30497411,200039170,0
23828,"select ref_1.cc_zip as c0, ref_0.cs_ext_tax as c1, ref_0.cs_call_center_sk as c2, ref_0.cs_sold_date_sk as c3 from main.catalog_sales as ref_0 right join main.call_center as ref_1 on (ref_0.cs_promo_sk = ref_1.cc_call_center_sk ) where ref_1.cc_employees is NULL limit 110",0,110,110,72.779017681,388623179102,4160815104
23947,select case when ref_0.d_year is not NULL then ref_0.d_quarter_name else ref_0.d_quarter_name end as c0 from main.date_dim as ref_0 where ref_0.d_quarter_seq is NULL limit 45,0,45,45,0.065601117,15211646,0
23988,"select case when ref_0.ws_ext_tax is not NULL then ref_0.ws_list_price else ref_0.ws_list_price end as c0, ref_0.ws_bill_hdemo_sk as c1, ref_0.ws_net_profit as c2 from main.web_sales as ref_0 where ref_0.ws_item_sk is NULL limit 122",0,122,122,15.124688616,482732657,0
24141,select (select c_birth_day from main.customer limit 1 offset 22) as c0 from main.call_center as ref_0 where ref_0.cc_call_center_sk is not NULL limit 103,30,103,73,0.266137848,177644646,0
24152,"select subq_0.c0 as c0 from (select ref_0.cp_catalog_number as c0, (select wr_return_quantity from main.web_returns limit 1 offset 6) as c1, ref_0.cp_catalog_page_id as c2 from main.catalog_page as ref_0 where ref_0.cp_department is not NULL limit 107) as subq_0 where subq_0.c1 is NULL limit 111",0,111,111,0.397764947,1209647153,0
24274,"select 8 as c0, ref_0.cr_returning_cdemo_sk as c1, ref_0.cr_call_center_sk as c2, ref_0.cr_return_amount as c3, ref_0.cr_reversed_charge as c4, (select ws_ext_wholesale_cost from main.web_sales limit 1 offset 6) as c5, ref_0.cr_store_credit as c6, ref_0.cr_warehouse_sk as c7, 35 as c8, ref_0.cr_item_sk as c9, ref_0.cr_return_tax as c10 from main.catalog_returns as ref_0 where EXISTS ( select ref_2.ws_net_paid_inc_ship as c0, ref_2.ws_ship_hdemo_sk as c1 from main.call_center as ref_1 inner join main.web_sales as ref_2 on (ref_1.cc_employees = ref_2.ws_sold_time_sk ) where ref_1.cc_country is not NULL) limit 102",0,102,102,15.465203395,13219292356,1262016
24280,"select ref_0.cd_gender as c0, ref_0.cd_dep_college_count as c1, ref_0.cd_dep_college_count as c2, ref_0.cd_gender as c3, ref_0.cd_dep_employed_count as c4, ref_0.cd_demo_sk as c5, ref_0.cd_demo_sk as c6, ref_0.cd_credit_rating as c7 from main.customer_demographics as ref_0 where ref_0.cd_dep_college_count is NULL limit 101",0,101,101,0.067342894,16032029,0
25135,"select (select ca_street_number from main.customer_address limit 1 offset 3) as c0, ref_0.d_month_seq as c1, ref_0.d_fy_year as c2, (select cd_dep_college_count from main.customer_demographics limit 1 offset 2) as c3, ref_0.d_dom as c4 from main.date_dim as ref_0 where case when ref_0.d_dom is NULL then cast(coalesce(ref_0.d_year, ref_0.d_date_sk) as INTEGER) else cast(coalesce(ref_0.d_year, ref_0.d_date_sk) as INTEGER) end is NULL limit 107",0,107,107,0.338459062,397599014,0
25179,"select subq_0.c1 as c0, cast(nullif((select cr_item_sk from main.catalog_returns limit 1 offset 4) , subq_0.c2) as INTEGER) as c1 from (select ref_1.sr_return_amt_inc_tax as c0, ref_1.sr_store_credit as c1, ref_1.sr_customer_sk as c2, ref_2.ca_suite_number as c3, ref_2.ca_gmt_offset as c4 from main.web_returns as ref_0 inner join main.store_returns as ref_1 on (ref_0.wr_fee = ref_1.sr_return_time_sk ) right join main.customer_address as ref_2 on (ref_1.sr_return_amt = ref_2.ca_address_sk ) where ref_0.wr_fee is not NULL limit 85) as subq_0 where subq_0.c1 is NULL limit 107",0,107,107,62.317685667,105663819683,7249854464
25410,select ref_0.cc_closed_date_sk as c0 from main.call_center as ref_0 where ref_0.cc_class is NULL limit 65,0,65,65,0.06130068,14363349,0
25785,"select ref_0.cc_street_number as c0, ref_0.cc_closed_date_sk as c1, ref_0.cc_mkt_class as c2, ref_0.cc_open_date_sk as c3, ref_0.cc_mkt_class as c4, ref_0.cc_sq_ft as c5, case when ref_0.cc_manager is not NULL then ref_0.cc_manager else ref_0.cc_manager end as c6, ref_0.cc_state as c7, ref_0.cc_call_center_sk as c8, ref_0.cc_zip as c9, ref_0.cc_employees as c10, ref_0.cc_company as c11, 12 as c12, (select wr_refunded_customer_sk from main.web_returns limit 1 offset 82) as c13, (select sr_reversed_charge from main.store_returns limit 1 offset 44) as c14, ref_0.cc_suite_number as c15 from main.call_center as ref_0 where ref_0.cc_country is NULL limit 66",0,66,66,0.382327811,5289194065,0
25827,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2, subq_0.c0 as c3, subq_0.c1 as c4, subq_0.c1 as c5, 34 as c6, subq_0.c0 as c7, subq_0.c1 as c8, subq_0.c1 as c9 from (select ref_0.d_current_week as c0, ref_0.d_first_dom as c1 from main.date_dim as ref_0 where 8 is NULL) as subq_0 where subq_0.c1 is not NULL limit 189",0,189,189,0.090395636,22713961,0
26180,"select ref_0.ws_net_paid as c0, ref_0.ws_ship_addr_sk as c1, 67 as c2, ref_0.ws_ext_sales_price as c3, ref_0.ws_ship_customer_sk as c4, ref_0.ws_ext_discount_amt as c5, ref_0.ws_wholesale_cost as c6, ref_0.ws_ship_mode_sk as c7, case when ref_0.ws_bill_addr_sk is not NULL then ref_0.ws_ext_ship_cost else ref_0.ws_ext_ship_cost end as c8 from main.web_sales as ref_0 where ref_0.ws_quantity is NULL limit 163",0,163,163,15.122736853,504191410,0
26446,"select 19 as c0 from (select ref_0.cp_type as c0, (select wr_account_credit from main.web_returns limit 1 offset 5) as c1, ref_0.cp_end_date_sk as c2, ref_0.cp_type as c3, ref_0.cp_description as c4, ref_0.cp_end_date_sk as c5, ref_0.cp_type as c6, ref_0.cp_type as c7, ref_0.cp_catalog_page_id as c8, ref_0.cp_catalog_page_number as c9, ref_0.cp_end_date_sk as c10, ref_0.cp_description as c11, ref_0.cp_end_date_sk as c12, (select wr_returning_cdemo_sk from main.web_returns limit 1 offset 4) as c13, ref_0.cp_catalog_page_number as c14, ref_0.cp_start_date_sk as c15, ref_0.cp_catalog_number as c16, ref_0.cp_end_date_sk as c17, ref_0.cp_type as c18, ref_0.cp_catalog_number as c19, ref_0.cp_catalog_page_sk as c20, ref_0.cp_catalog_number as c21, ref_0.cp_catalog_page_id as c22, ref_0.cp_end_date_sk as c23, ref_0.cp_type as c24, ref_0.cp_start_date_sk as c25, 88 as c26, ref_0.cp_catalog_page_number as c27, cast(coalesce(ref_0.cp_catalog_number, ref_0.cp_catalog_page_sk) as INTEGER) as c28 from main.catalog_page as ref_0 where ref_0.cp_department is NULL limit 111) as subq_0 where subq_0.c11 is not NULL limit 65",0,65,65,0.251747127,2571649644,0
27262,"select ref_0.cp_catalog_number as c0, ref_0.cp_catalog_page_id as c1, 95 as c2, ref_0.cp_description as c3, cast(nullif(6, ref_0.cp_end_date_sk) as INTEGER) as c4 from main.catalog_page as ref_0 where ref_0.cp_description is NULL limit 56",0,56,56,0.061326961,14344777,0
27491,"select ref_0.cd_dep_count as c0, ref_0.cd_education_status as c1, (select ca_address_sk from main.customer_address limit 1 offset 1) as c2, ref_0.cd_dep_employed_count as c3 from main.customer_demographics as ref_0 where ref_0.cd_dep_college_count is NULL limit 21",0,21,21,0.217029763,121508737,0
27516,"select ref_0.d_dow as c0, 63 as c1, ref_0.d_current_year as c2, ref_0.d_last_dom as c3, ref_0.d_current_year as c4 from main.date_dim as ref_0 where ref_0.d_fy_quarter_seq is NULL limit 117",0,117,117,0.064111204,15639063,0
27908,"select case when subq_0.c4 is not NULL then 97 else 97 end as c0, (select ws_net_paid_inc_ship_tax from main.web_sales limit 1 offset 6) as c1, subq_0.c4 as c2, subq_0.c3 as c3, subq_0.c2 as c4, (select d_week_seq from main.date_dim limit 1 offset 3) as c5, subq_0.c2 as c6, subq_0.c1 as c7, subq_0.c3 as c8 from (select ref_0.cp_catalog_number as c0, ref_0.cp_end_date_sk as c1, ref_0.cp_type as c2, ref_0.cp_description as c3, ref_0.cp_catalog_number as c4 from main.catalog_page as ref_0 where ref_0.cp_end_date_sk is not NULL limit 8) as subq_0 where ((((subq_0.c1 is NULL) and ((subq_0.c0 is NULL) or (subq_0.c2 is NULL))) and (subq_0.c4 is NULL)) or (subq_0.c0 is NULL)) and (subq_0.c3 is not NULL) limit 128",0,128,128,0.458860065,8312610795,0
27964,"select subq_0.c1 as c0, subq_0.c0 as c1 from (select ref_0.inv_warehouse_sk as c0, ref_0.inv_item_sk as c1, ref_0.inv_item_sk as c2, ref_0.inv_item_sk as c3, ref_0.inv_quantity_on_hand as c4, (select ca_location_type from main.customer_address limit 1 offset 4) as c5, cast(nullif(ref_0.inv_warehouse_sk, ref_0.inv_item_sk) as INTEGER) as c6, ref_0.inv_quantity_on_hand as c7 from main.inventory as ref_0 where 18 is not NULL) as subq_0 where subq_0.c1 is NULL limit 70",0,70,70,15.160539594,655054217,0
28127,"select ref_0.cd_dep_count as c0, ref_0.cd_demo_sk as c1, ref_0.cd_dep_employed_count as c2, ref_0.cd_credit_rating as c3, (select ws_quantity from main.web_sales limit 1 offset 3) as c4, ref_0.cd_dep_college_count as c5 from main.customer_demographics as ref_0 where (select ss_net_paid_inc_tax from main.store_sales limit 1 offset 5) is NULL limit 157",0,157,157,72.039373699,59905387710,0
28405,"select ref_0.d_following_holiday as c0, ref_0.d_week_seq as c1, ref_0.d_fy_quarter_seq as c2 from main.date_dim as ref_0 where (ref_0.d_current_year is not NULL) and (ref_0.d_same_day_lq is NULL) limit 77",0,77,77,0.067500587,16332226,0
28439,"select cast(coalesce(ref_0.inv_date_sk, ref_0.inv_warehouse_sk) as INTEGER) as c0, ref_0.inv_quantity_on_hand as c1, ref_0.inv_quantity_on_hand as c2, ref_0.inv_date_sk as c3, ref_0.inv_warehouse_sk as c4, ref_0.inv_warehouse_sk as c5, ref_0.inv_date_sk as c6 from main.inventory as ref_0 where cast(coalesce(ref_0.inv_date_sk, 84) as INTEGER) is NULL limit 85",0,85,85,0.073979063,8256407,0
28617,"select ref_0.inv_quantity_on_hand as c0, ref_0.inv_date_sk as c1, ref_0.inv_warehouse_sk as c2, ref_0.inv_quantity_on_hand as c3 from main.inventory as ref_0 where (ref_0.inv_date_sk is NULL) and ((select ca_state from main.customer_address limit 1 offset 4) is NULL) limit 96",0,96,96,0.284131547,179088879,0
28624,"select subq_0.c0 as c0, subq_0.c1 as c1, subq_0.c1 as c2 from (select ref_0.sr_store_sk as c0, ref_0.sr_cdemo_sk as c1, ref_0.sr_returned_date_sk as c2, ref_0.sr_store_sk as c3, ref_0.sr_returned_date_sk as c4, case when ref_0.sr_return_tax is not NULL then ref_0.sr_cdemo_sk else ref_0.sr_cdemo_sk end as c5, ref_0.sr_cdemo_sk as c6 from main.store_returns as ref_0 where 29 is NULL) as subq_0 where subq_0.c0 is not NULL limit 52",0,52,52,0.066578515,5432528,0
28625,"select ref_0.c_first_shipto_date_sk as c0, 23 as c1, ref_0.c_email_address as c2, ref_0.c_birth_year as c3, 99 as c4, ref_0.c_birth_country as c5 from main.customer as ref_0 where ((select ca_city from main.customer_address limit 1 offset 2) is NULL) and (ref_0.c_birth_country is not NULL) limit 19",0,19,19,0.277325373,183025042,0
8,"insert into main.inventory values ( 60, 41, 95, 71)",0,No Estimate,1,2.895892076,2881168528,67174400
221,"select ref_0.d_date_sk as c0, ref_0.d_following_holiday as c1, ref_0.d_current_month as c2, ref_0.d_current_month as c3 from main.date_dim as ref_0 where (ref_0.d_dom is not NULL) and (ref_0.d_dom is not NULL)",73049,No Estimate,73050,0.201336195,78614397,0
233,"select ref_0.wr_return_amt as c0, 54 as c1, case when ref_0.wr_order_number is not NULL then ref_0.wr_account_credit else ref_0.wr_account_credit end as c2, (select cc_mkt_class from main.call_center limit 1 offset 2) as c3, ref_0.wr_return_tax as c4 from main.web_returns as ref_0 where ref_0.wr_refunded_customer_sk is NULL",380144,No Estimate,380145,15.805677072,2027832593,0
243,"select ref_0.ws_quantity as c0, 43 as c1, ref_0.ws_ship_cdemo_sk as c2, ref_0.ws_promo_sk as c3, ref_0.ws_ship_date_sk as c4, ref_0.ws_bill_hdemo_sk as c5 from main.web_sales as ref_0 where ref_0.ws_order_number is NULL",0,No Estimate,1,45.833712646,1866244623,0
323,"select ref_0.ss_net_profit as c0, ref_0.ss_ticket_number as c1 from main.store_sales as ref_0 where (select d_year from main.date_dim limit 1 offset 3) is not NULL",479748441,No Estimate,479748442,114.054495553,26181419277,0
352,select ref_0.cr_call_center_sk as c0 from main.catalog_returns as ref_0 where ref_0.cr_refunded_hdemo_sk is not NULL,14329310,No Estimate,14329311,30.887378243,7721126018,0
392,"select cast(nullif(41, ref_0.cr_order_number) as INTEGER) as c0, cast(coalesce(ref_0.cr_refunded_addr_sk, ref_0.cr_returning_addr_sk) as INTEGER) as c1, ref_0.cr_refunded_customer_sk as c2 from main.catalog_returns as ref_0 where ref_0.cr_store_credit is not NULL",14259902,No Estimate,14259903,45.821069195,10405784763,0
418,"select subq_0.c3 as c0 from (select ref_0.d_dom as c0, cast(coalesce(ref_0.d_fy_year, ref_0.d_same_day_ly) as INTEGER) as c1, ref_0.d_fy_week_seq as c2, ref_0.d_same_day_lq as c3 from main.date_dim as ref_0 where ref_0.d_current_day is not NULL limit 146) as subq_0 where subq_0.c3 is NULL",0,No Estimate,1,0.131277373,33730798,0
426,"select ref_0.cd_marital_status as c0, ref_0.cd_dep_employed_count as c1 from main.customer_demographics as ref_0 where ref_0.cd_credit_rating is NULL",0,No Estimate,1,0.142639249,50863979,0
517,"select cast(coalesce(ref_0.cc_division, ref_0.cc_closed_date_sk) as INTEGER) as c0, ref_0.cc_zip as c1, ref_0.cc_manager as c2, ref_0.cc_division as c3, ref_0.cc_call_center_id as c4 from main.call_center as ref_0 where ((ref_0.cc_company is not NULL) or ((select c_birth_month from main.customer limit 1 offset 99) is not NULL)) and ((ref_0.cc_division_name is not NULL) and ((ref_0.cc_call_center_id is NULL) or (EXISTS ( select ref_1.cp_department as c0 from main.catalog_page as ref_1 where ref_0.cc_mkt_class is not NULL))))",30,No Estimate,31,0.689953914,416897041,0
614,"select subq_0.c3 as c0, subq_0.c6 as c1, subq_0.c6 as c2, subq_0.c2 as c3, subq_0.c6 as c4, subq_0.c2 as c5 from (select ref_0.cs_call_center_sk as c0, ref_0.cs_bill_hdemo_sk as c1, ref_0.cs_ship_hdemo_sk as c2, ref_0.cs_ship_hdemo_sk as c3, ref_0.cs_sold_time_sk as c4, ref_0.cs_ship_mode_sk as c5, ref_0.cs_wholesale_cost as c6 from main.catalog_sales as ref_0 where ref_0.cs_promo_sk is NULL limit 94) as subq_0 where subq_0.c3 is NULL",49,No Estimate,50,15.353801914,3275502511,0
641,select ref_0.ss_sales_price as c0 from main.store_sales as ref_0 where ref_0.ss_sales_price is not NULL,460356929,No Estimate,460356930,88.970129077,19857632685,0
701,"insert into main.inventory values ( 37, 17, 28, 64)",0,No Estimate,1,0.452080694,88251857,67174400
754,"select ref_0.ss_ext_list_price as c0, ref_0.ss_net_paid_inc_tax as c1, ref_0.ss_store_sk as c2 from main.store_sales as ref_0 where ref_0.ss_sold_date_sk is NULL",22556008,No Estimate,22556009,31.524291239,1555501693,0
1155,"select (select cd_dep_college_count from main.customer_demographics limit 1 offset 6) as c0, (select c_current_hdemo_sk from main.customer limit 1 offset 1) as c1, ref_0.cr_reason_sk as c2 from main.catalog_returns as ref_0 where ref_0.cr_returning_customer_sk is not NULL",14259902,No Estimate,14259903,31.052371459,7910671965,0
1452,"select subq_0.c0 as c0, subq_0.c1 as c1, subq_0.c0 as c2, subq_0.c0 as c3 from (select ref_0.inv_item_sk as c0, ref_0.inv_date_sk as c1 from main.inventory as ref_0 where (((select ws_sold_time_sk from main.web_sales limit 1 offset 3) is NULL) or (2 is not NULL)) and (ref_0.inv_quantity_on_hand is not NULL)) as subq_0 where subq_0.c0 is not NULL",380131565,No Estimate,380131566,5.71277141,20518744431,0
1455,select ref_0.cd_dep_college_count as c0 from main.customer_demographics as ref_0 where ref_0.cd_demo_sk is not NULL,1920800,No Estimate,1920801,0.158956564,89154851,0
1559,"select ref_0.ca_country as c0, ref_0.ca_street_name as c1, ref_0.ca_suite_number as c2, ref_0.ca_county as c3, ref_0.ca_country as c4, case when ref_0.ca_state is NULL then ref_0.ca_location_type else ref_0.ca_location_type end as c5 from main.customer_address as ref_0 where ref_0.ca_gmt_offset is not NULL",956731,No Estimate,956732,0.358806201,283270479,0
1608,"insert into main.inventory values ( 99, 67, 22, 75)",0,No Estimate,1,0.503093529,126778741,67174400
1621,"select subq_0.c1 as c0, subq_0.c6 as c1, subq_0.c7 as c2, cast(coalesce(subq_0.c3, subq_0.c1) as INTEGER) as c3, subq_0.c1 as c4, subq_0.c6 as c5 from (select ref_0.wr_net_loss as c0, ref_0.wr_return_amt as c1, ref_0.wr_returning_customer_sk as c2, 91 as c3, ref_0.wr_return_quantity as c4, case when 50 is not NULL then ref_0.wr_order_number else ref_0.wr_order_number end as c5, ref_0.wr_refunded_cdemo_sk as c6, ref_0.wr_refunded_cash as c7 from main.web_returns as ref_0 where ref_0.wr_reversed_charge is not NULL limit 123) as subq_0 where subq_0.c7 is NULL",0,No Estimate,1,0.189896634,528433318,0
1839,select ref_0.cc_manager as c0 from main.call_center as ref_0 where (68 is NULL) or ((ref_0.cc_zip is not NULL) or (ref_0.cc_hours is not NULL)),30,No Estimate,31,0.104612177,27357445,0
1903,"insert into main.inventory values ( 46, 16, 21, 6)",0,No Estimate,1,0.426223204,64037758,67174400
2515,"select ref_0.cc_suite_number as c0, ref_0.cc_country as c1 from main.call_center as ref_0 where (ref_0.cc_division is NULL) and (ref_0.cc_tax_percentage is not NULL)",0,No Estimate,1,0.074989194,16183728,0
2585,"select ref_0.inv_date_sk as c0, ref_0.inv_item_sk as c1 from main.inventory as ref_0 where (case when ref_0.inv_item_sk is NULL then ref_0.inv_quantity_on_hand else ref_0.inv_quantity_on_hand end is NULL) and (ref_0.inv_warehouse_sk is not NULL)",19198558,No Estimate,19198559,30.985724348,10754837255,0
2634,"insert into main.store_returns values ( 48, 2, 42, 28, 26, case when 4 is not NULL then 71 else 71 end , 87, case when 26 is not NULL then 77 else 77 end , 61, 27, 50, 56, 41, 49, 94, 89, 71, 53, 60, 80)",0,No Estimate,1,1.013622033,366156088,67174400
2644,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2, cast(coalesce(93, subq_0.c0) as INTEGER) as c3 from (select ref_0.inv_date_sk as c0 from main.inventory as ref_0 where ref_0.inv_date_sk is not NULL limit 130) as subq_0 where ((subq_0.c0 is NULL) and (subq_0.c0 is NULL)) or (subq_0.c0 is not NULL)",130,No Estimate,131,15.159001503,513262521,0
2786,"insert into main.catalog_returns values ( 85, 4, 51, 98, 57, 70, 21, 87, 70, 27, 72, 64, 85, 10, 33, 20, 46, 2, 33, 63, 71, 81, 90, 50, 29, 62, 99)",0,No Estimate,1,0.609320564,175958240,67174400
2945,"insert into main.catalog_returns values ( 71, 3, 60, 45, 60, 24, 97, 70, 33, 38, 59, 51, 83, 62, 56, 13, 27, 10, 41, 2, 96, 98, 93, 40, cast(nullif(55, 38) as INTEGER), 71, 22)",0,No Estimate,1,0.451810412,99387803,67174400
2947,"select ref_0.d_following_holiday as c0, ref_0.d_last_dom as c1, ref_0.d_current_quarter as c2 from main.date_dim as ref_0 where ref_0.d_moy is not NULL",73049,No Estimate,73050,0.099626203,42802925,0
2954,"select ref_0.cr_refunded_addr_sk as c0, ref_0.cr_returning_hdemo_sk as c1, ref_0.cr_catalog_page_sk as c2, ref_0.cr_reversed_charge as c3 from main.catalog_returns as ref_0 where ref_0.cr_store_credit is not NULL",14259912,No Estimate,14259913,30.829630401,10899750018,0
3018,"select ref_0.ws_sales_price as c0, ref_0.ws_net_profit as c1, (select ws_quantity from main.web_sales limit 1 offset 5) as c2, ref_0.ws_ext_ship_cost as c3, ref_0.ws_item_sk as c4, ref_0.ws_sales_price as c5 from main.web_sales as ref_0 where ref_0.ws_web_page_sk is NULL",0,No Estimate,1,31.038472295,8908707840,0
3466,"select ref_0.cs_bill_cdemo_sk as c0, ref_0.cs_list_price as c1, ref_0.cs_call_center_sk as c2, ref_0.cs_net_paid_inc_tax as c3, ref_0.cs_bill_hdemo_sk as c4 from main.catalog_sales as ref_0 where ref_0.cs_ship_mode_sk is NULL",718725,No Estimate,718726,46.076688387,10928416419,0
3541,select ref_0.ca_street_type as c0 from main.customer_address as ref_0 where case when ref_0.ca_street_name is NULL then 16 else 16 end is NULL,0,No Estimate,1,0.121239347,55197807,0
3609,"insert into main.store_returns values ( 58, 86, 85, 52, 87, cast(coalesce(89, 86) as INTEGER), 33, 6, 33, 18, 47, 72, 27, 31, 72, 25, 58, 49, 73, 40)",0,No Estimate,1,0.439669844,143770642,67174400
3687,"insert into main.store_returns values ( 59, cast(nullif(30, 50) as INTEGER), 15, 59, 87, 5, 47, 96, 76, 68, 38, case when 35 is not NULL then 15 else 15 end , 68, 48, 73, 45, 97, 60, 54, 52)",0,No Estimate,1,0.499732924,407898292,67174400
3847,"select case when subq_0.c8 is NULL then subq_0.c4 else subq_0.c4 end as c0 from (select ref_0.ca_zip as c0, ref_0.ca_address_sk as c1, 40 as c2, (select sr_net_loss from main.store_returns limit 1 offset 16) as c3, ref_0.ca_county as c4, ref_0.ca_gmt_offset as c5, ref_0.ca_gmt_offset as c6, ref_0.ca_address_id as c7, ref_0.ca_gmt_offset as c8 from main.customer_address as ref_0 where ref_0.ca_zip is not NULL limit 124) as subq_0 where (select d_date_sk from main.date_dim limit 1 offset 2) is not NULL",124,No Estimate,125,30.489912887,4152989035,0
3885,"select ref_0.cd_credit_rating as c0, ref_0.cd_education_status as c1, (select c_current_addr_sk from main.customer limit 1 offset 2) as c2, ref_0.cd_marital_status as c3, ref_0.cd_credit_rating as c4, ref_0.cd_dep_count as c5 from main.customer_demographics as ref_0 where ref_0.cd_dep_count is NULL",0,No Estimate,1,0.39054551,226814904,0
3945,"insert into main.store_returns values ( 79, 11, 52, 64, 18, 19, 43, cast(nullif(46, 2) as INTEGER), 67, 11, 68, cast(nullif(91, 7) as INTEGER), cast(coalesce(39, 87) as INTEGER), 34, 96, 38, 90, 58, 17, 66)",0,No Estimate,1,0.459059986,90926377,67174400
4181,select case when (select wr_return_quantity from main.web_returns limit 1 offset 6) is not NULL then ref_0.cc_closed_date_sk else ref_0.cc_closed_date_sk end as c0 from main.call_center as ref_0 where (ref_0.cc_manager is not NULL) or (ref_0.cc_street_name is NULL),30,No Estimate,31,0.265853206,1621369730,0
4182,"select ref_0.c_first_sales_date_sk as c0, ref_0.c_customer_sk as c1, ref_0.c_customer_sk as c2, ref_0.c_last_review_date as c3, ref_0.c_current_cdemo_sk as c4, ref_0.c_login as c5, 50 as c6, case when (cast(coalesce(ref_0.c_current_hdemo_sk, ref_0.c_customer_sk) as INTEGER) is not NULL) or (ref_0.c_current_hdemo_sk is NULL) then ref_0.c_first_shipto_date_sk else ref_0.c_first_shipto_date_sk end as c7, ref_0.c_current_hdemo_sk as c8, ref_0.c_email_address as c9 from main.customer as ref_0 where ref_0.c_customer_id is NULL",0,No Estimate,1,0.100040437,15435706,0
4190,"insert into main.inventory values ( 69, 3, 80, 12)",0,No Estimate,1,0.407597462,51871840,67174400
4215,"select ref_0.sr_addr_sk as c0, ref_0.sr_returned_date_sk as c1, ref_0.sr_hdemo_sk as c2, ref_0.sr_store_sk as c3, ref_0.sr_return_time_sk as c4, ref_0.sr_fee as c5, ref_0.sr_cdemo_sk as c6 from main.store_returns as ref_0 where ref_0.sr_return_amt is NULL",830712,No Estimate,830713,30.75984364,977646271,0
4217,select ref_0.sr_item_sk as c0 from main.store_returns as ref_0 where 70 is not NULL,28801665,No Estimate,28801666,15.459297281,5494556542,0
